"year","region","airport","passenger_count","longitude","latitude"
2016,"VII (Central Visayas)","Tagbilaran",1742766,123.853247222222,9.66408055555556
2016,"VII (Central Visayas)","Ubay",0,NA,NA
2016,"VIII (Eastern Visayas)","Biliran",36,NA,NA
2016,"VIII (Eastern Visayas)","Borongan",0,125.478794444444,11.6743277777778
2016,"VIII (Eastern Visayas)","Calbayog",67922,124.545091666667,12.0727055555556
2016,"VIII (Eastern Visayas)","Catarman",80474,NA,NA
2016,"VIII (Eastern Visayas)","Catbalogan",110,NA,NA
2016,"VIII (Eastern Visayas)","Guiuan",10,125.741594444444,11.0355444444444
2016,"VIII (Eastern Visayas)","Hilongos",0,NA,NA
2016,"VIII (Eastern Visayas)","Maasin",0,124.782341666667,10.1873333333333
2016,"VIII (Eastern Visayas)","Ormoc",4588,124.565322222222,11.0579972222222
2016,"VIII (Eastern Visayas)","Tacloban",2365902,NA,NA
2016,"X (Northern Mindanao)","Camiguin",0,NA,NA
2016,"X (Northern Mindanao)","Iligan",0,NA,NA
2016,"X (Northern Mindanao)","Laguindingan",3552706,NA,NA
2016,"X (Northern Mindanao)","Ozamis",581932,NA,NA
2016,"XI (Davao Region)","Bislig",0,126.321597222222,8.19595
2016,"XI (Davao Region)","Davao",7106402,125.645833333333,7.12527777777778
2016,"XI (Davao Region)","General Santos",3355764,125.165655555556,6.08219583333333
2016,"XI (Davao Region)","Mati",0,NA,NA
2016,"XII (SOCCSKSARGEN)","Allah Valley",0,124.751294444444,6.36681666666667
2016,"XIII (Caraga)","Butuan",1362526,125.477972222222,8.95132222222222
2016,"XIII (Caraga)","Siargao",106300,126.014016666667,9.85909722222222
2016,"XIII (Caraga)","Surigao",208626,125.479327777778,9.75756666666667
2016,"XIII (Caraga)","Tandag",35550,126.171444444444,9.07211111111111
