"date","region","subregion","passenger_count","ctry_cntr_long","ctry_cntr_lat"
2014-10-01,"Asia","Korea",82098,-32.3073484848485,36.3019696969697
2016-07-01,"Asia","China",81843,-44.1156278026906,34.0535201793722
2017-02-01,"America","USA",80463,104.870802407222,37.4450351053159
2017-09-01,"Asia","China",79463,-44.1156278026906,34.0535201793722
2014-04-01,"Asia","Korea",79408,-32.3073484848485,36.3019696969697
2018-11-01,"America","USA",79089,104.870802407222,37.4450351053159
2014-06-01,"Asia","Korea",79054,-32.3073484848485,36.3019696969697
2017-02-01,"Asia","China",78251,-44.1156278026906,34.0535201793722
2017-03-01,"America","USA",78199,104.870802407222,37.4450351053159
2018-06-01,"Asia","China",78071,-44.1156278026906,34.0535201793722
2016-06-01,"America","USA",76575,104.870802407222,37.4450351053159
2017-03-01,"Asia","China",76155,-44.1156278026906,34.0535201793722
2018-10-01,"America","USA",76090,104.870802407222,37.4450351053159
2016-03-01,"America","USA",75437,104.870802407222,37.4450351053159
2016-07-01,"America","USA",74899,104.870802407222,37.4450351053159
2017-04-01,"Asia","China",74893,-44.1156278026906,34.0535201793722
2014-05-01,"Asia","Korea",73984,-32.3073484848485,36.3019696969697
2017-05-01,"Asia","China",73649,-44.1156278026906,34.0535201793722
2016-05-01,"America","USA",73644,104.870802407222,37.4450351053159
2016-04-01,"America","USA",72718,104.870802407222,37.4450351053159
2015-03-01,"America","USA",71831,104.870802407222,37.4450351053159
2016-02-01,"America","USA",71290,104.870802407222,37.4450351053159
2014-01-01,"America","USA",71042,104.870802407222,37.4450351053159
2015-05-01,"America","USA",69520,104.870802407222,37.4450351053159
2016-10-01,"America","USA",67994,104.870802407222,37.4450351053159
2016-11-01,"America","USA",67840,104.870802407222,37.4450351053159
2017-10-01,"America","USA",67567,104.870802407222,37.4450351053159
2014-05-01,"America","USA",67507,104.870802407222,37.4450351053159
2014-04-01,"America","USA",67487,104.870802407222,37.4450351053159
2015-06-01,"America","USA",67199,104.870802407222,37.4450351053159
2015-08-01,"Asia","China",66689,-44.1156278026906,34.0535201793722
2017-06-01,"Asia","China",66066,-44.1156278026906,34.0535201793722
2018-08-01,"America","USA",65567,104.870802407222,37.4450351053159
2015-09-01,"Asia","China",65403,-44.1156278026906,34.0535201793722
2015-02-01,"America","USA",65330,104.870802407222,37.4450351053159
2015-08-01,"America","USA",65218,104.870802407222,37.4450351053159
2015-07-01,"America","USA",65173,104.870802407222,37.4450351053159
2018-08-01,"Asia","Japan",65136,-23.1284684684684,35.605975975976
2017-08-01,"Asia","Japan",64114,-23.1284684684684,35.605975975976
2016-08-01,"Asia","Japan",62054,-23.1284684684684,35.605975975976
2016-08-01,"Asia","China",61766,-44.1156278026906,34.0535201793722
2014-07-01,"America","USA",61730,104.870802407222,37.4450351053159
2017-08-01,"America","USA",61415,104.870802407222,37.4450351053159
2014-02-01,"America","USA",60936,104.870802407222,37.4450351053159
2017-03-01,"Asia","Japan",60778,-23.1284684684684,35.605975975976
2014-06-01,"America","USA",60730,104.870802407222,37.4450351053159
2014-08-01,"America","USA",60361,104.870802407222,37.4450351053159
2018-02-01,"Asia","Japan",60262,-23.1284684684684,35.605975975976
2018-09-01,"America","USA",59600,104.870802407222,37.4450351053159
2015-11-01,"America","USA",59150,104.870802407222,37.4450351053159
2018-01-01,"Asia","Japan",57038,-23.1284684684684,35.605975975976
2017-09-01,"America","USA",56827,104.870802407222,37.4450351053159
2015-09-01,"Asia","Japan",55997,-23.1284684684684,35.605975975976
2014-11-01,"America","USA",55819,104.870802407222,37.4450351053159
2016-06-01,"Asia","China",55610,-44.1156278026906,34.0535201793722
2015-12-01,"America","USA",55451,104.870802407222,37.4450351053159
2016-08-01,"America","USA",55080,104.870802407222,37.4450351053159
2014-12-01,"America","USA",54955,104.870802407222,37.4450351053159
2016-04-01,"Asia","China",54011,-44.1156278026906,34.0535201793722
2017-02-01,"Asia","Japan",53957,-23.1284684684684,35.605975975976
2018-12-01,"Asia","Japan",53806,-23.1284684684684,35.605975975976
2016-03-01,"Asia","China",53596,-44.1156278026906,34.0535201793722
2018-09-01,"Asia","Japan",53342,-23.1284684684684,35.605975975976
2016-09-01,"Asia","China",53015,-44.1156278026906,34.0535201793722
2016-09-01,"America","USA",51866,104.870802407222,37.4450351053159
2014-09-01,"Asia","Japan",51815,-23.1284684684684,35.605975975976
2017-01-01,"Asia","Japan",51516,-23.1284684684684,35.605975975976
2015-10-01,"Asia","China",51378,-44.1156278026906,34.0535201793722
2016-03-01,"Asia","Japan",51093,-23.1284684684684,35.605975975976
2016-02-01,"Asia","Japan",50840,-23.1284684684684,35.605975975976
2018-07-01,"Asia","Japan",50591,-23.1284684684684,35.605975975976
2015-09-01,"America","USA",50050,104.870802407222,37.4450351053159
2014-01-01,"Asia","China",49538,-44.1156278026906,34.0535201793722
2014-02-01,"Asia","China",49479,-44.1156278026906,34.0535201793722
2018-04-01,"Asia","Japan",49021,-23.1284684684684,35.605975975976
2016-01-01,"Asia","China",48708,-44.1156278026906,34.0535201793722
2016-11-01,"Asia","China",48203,-44.1156278026906,34.0535201793722
2018-11-01,"Asia","Japan",47776,-23.1284684684684,35.605975975976
2017-07-01,"Asia","Japan",47377,-23.1284684684684,35.605975975976
2015-03-01,"Asia","Japan",46885,-23.1284684684684,35.605975975976
2016-05-01,"Asia","China",46825,-44.1156278026906,34.0535201793722
2017-09-01,"Asia","Japan",46553,-23.1284684684684,35.605975975976
2015-10-01,"America","USA",46291,104.870802407222,37.4450351053159
2015-10-01,"Asia","Japan",45934,-23.1284684684684,35.605975975976
2018-05-01,"Asia","Japan",45744,-23.1284684684684,35.605975975976
2016-12-01,"Asia","China",45336,-44.1156278026906,34.0535201793722
2015-02-01,"Asia","Japan",45299,-23.1284684684684,35.605975975976
2018-10-01,"Asia","Japan",45108,-23.1284684684684,35.605975975976
2017-04-01,"Asia","Japan",44872,-23.1284684684684,35.605975975976
2017-05-01,"Asia","Japan",44696,-23.1284684684684,35.605975975976
2014-04-01,"Asia","Japan",44568,-23.1284684684684,35.605975975976
2016-10-01,"Asia","China",44542,-44.1156278026906,34.0535201793722
2016-07-01,"Asia","Japan",44434,-23.1284684684684,35.605975975976
2016-12-01,"Asia","Japan",43977,-23.1284684684684,35.605975975976
2014-09-01,"America","USA",43545,104.870802407222,37.4450351053159
2016-09-01,"Asia","Japan",43525,-23.1284684684684,35.605975975976
2014-10-01,"America","USA",43047,104.870802407222,37.4450351053159
2016-11-01,"Asia","Japan",42506,-23.1284684684684,35.605975975976
2015-11-01,"Asia","China",42073,-44.1156278026906,34.0535201793722
2014-08-01,"Asia","China",41865,-44.1156278026906,34.0535201793722
2015-02-01,"Asia","China",41812,-44.1156278026906,34.0535201793722
2016-01-01,"Asia","Japan",41691,-23.1284684684684,35.605975975976
2015-08-01,"Asia","Japan",41620,-23.1284684684684,35.605975975976
2014-09-01,"Asia","China",40365,-44.1156278026906,34.0535201793722
2014-02-01,"Asia","Japan",40223,-23.1284684684684,35.605975975976
2018-06-01,"Asia","Japan",40119,-23.1284684684684,35.605975975976
2016-04-01,"Asia","Japan",39996,-23.1284684684684,35.605975975976
2016-05-01,"Asia","Japan",39422,-23.1284684684684,35.605975975976
2017-10-01,"Asia","Japan",38733,-23.1284684684684,35.605975975976
2014-08-01,"Asia","Japan",38720,-23.1284684684684,35.605975975976
2017-06-01,"Asia","Japan",38261,-23.1284684684684,35.605975975976
2014-10-01,"Asia","Japan",38199,-23.1284684684684,35.605975975976
2016-10-01,"Asia","Japan",38086,-23.1284684684684,35.605975975976
2014-04-01,"Asia","China",37714,-44.1156278026906,34.0535201793722
2016-06-01,"Asia","Japan",37614,-23.1284684684684,35.605975975976
2015-12-01,"Asia","China",37329,-44.1156278026906,34.0535201793722
2015-05-01,"Asia","Japan",37228,-23.1284684684684,35.605975975976
2015-06-01,"Asia","Japan",37102,-23.1284684684684,35.605975975976
2014-12-01,"Asia","Japan",36847,-23.1284684684684,35.605975975976
2015-11-01,"Asia","Japan",36332,-23.1284684684684,35.605975975976
2015-12-01,"Asia","Japan",35612,-23.1284684684684,35.605975975976
2014-05-01,"Asia","Japan",35496,-23.1284684684684,35.605975975976
2014-01-01,"Asia","Japan",35160,-23.1284684684684,35.605975975976
2014-11-01,"Asia","Japan",33533,-23.1284684684684,35.605975975976
2014-06-01,"Asia","Japan",33494,-23.1284684684684,35.605975975976
2015-05-01,"Asia","China",33250,-44.1156278026906,34.0535201793722
2015-07-01,"Asia","Japan",32560,-23.1284684684684,35.605975975976
2015-07-01,"Asia","China",32495,-44.1156278026906,34.0535201793722
2015-06-01,"Asia","China",31537,-44.1156278026906,34.0535201793722
2014-07-01,"Asia","Japan",31425,-23.1284684684684,35.605975975976
2014-05-01,"Asia","China",31424,-44.1156278026906,34.0535201793722
2018-02-01,"Australasia & The Pacific","Australia",30924,-15.7823004694836,-30.319014084507
2014-06-01,"Asia","China",30796,-44.1156278026906,34.0535201793722
2015-03-01,"Asia","China",30067,-44.1156278026906,34.0535201793722
2018-12-01,"America","Canada",29666,112.832333696838,48.1319847328244
2018-01-01,"America","Canada",28913,112.832333696838,48.1319847328244
2018-02-01,"Europe","Western Europe",28615,NA,NA
2017-02-01,"Australasia & The Pacific","Australia",27826,-15.7823004694836,-30.319014084507
2017-02-01,"Europe","Western Europe",27667,NA,NA
2018-01-01,"Europe","Western Europe",27448,NA,NA
2016-12-01,"Europe","Western Europe",27291,NA,NA
2014-07-01,"Asia","China",27212,-44.1156278026906,34.0535201793722
2017-01-01,"Europe","Western Europe",26613,NA,NA
2017-03-01,"Europe","Western Europe",26599,NA,NA
2017-05-01,"Australasia & The Pacific","Australia",26447,-15.7823004694836,-30.319014084507
2014-10-01,"Asia","China",26279,-44.1156278026906,34.0535201793722
2018-05-01,"Europe","Western Europe",25716,NA,NA
2017-04-01,"Europe","Western Europe",25662,NA,NA
2016-02-01,"Europe","Western Europe",25603,NA,NA
2018-05-01,"Australasia & The Pacific","Australia",25292,-15.7823004694836,-30.319014084507
2016-02-01,"Australasia & The Pacific","Australia",25274,-15.7823004694836,-30.319014084507
2016-03-01,"Europe","Western Europe",25119,NA,NA
2017-01-01,"America","Canada",24352,112.832333696838,48.1319847328244
2016-07-01,"Asia","Taiwan",23894,-39.2136734693877,24.0868367346939
2016-12-01,"America","Canada",23861,112.832333696838,48.1319847328244
2018-04-01,"Australasia & The Pacific","Australia",23623,-15.7823004694836,-30.319014084507
2016-04-01,"Australasia & The Pacific","Australia",23553,-15.7823004694836,-30.319014084507
2016-01-01,"Europe","Western Europe",23340,NA,NA
2015-02-01,"Australasia & The Pacific","Australia",23281,-15.7823004694836,-30.319014084507
2018-07-01,"Asia","Taiwan",23151,-39.2136734693877,24.0868367346939
2014-12-01,"Europe","Western Europe",23129,NA,NA
2018-04-01,"Asia","Taiwan",22950,-39.2136734693877,24.0868367346939
2017-03-01,"Asia","Taiwan",22498,-39.2136734693877,24.0868367346939
2018-12-01,"Australasia & The Pacific","Australia",22460,-15.7823004694836,-30.319014084507
2017-05-01,"Asia","Taiwan",22429,-39.2136734693877,24.0868367346939
2016-06-01,"Asia","Taiwan",22333,-39.2136734693877,24.0868367346939
2018-09-01,"Asia","Taiwan",22152,-39.2136734693877,24.0868367346939
2018-08-01,"Europe","Western Europe",22074,NA,NA
2018-12-01,"Europe","Western Europe",21985,NA,NA
2017-01-01,"Asia","Taiwan",21926,-39.2136734693877,24.0868367346939
2018-02-01,"Asia","Taiwan",21908,-39.2136734693877,24.0868367346939
2018-12-01,"Europe","United Kingdom",21780,-161.96267027027,52.9356972972973
2016-08-01,"Asia","Taiwan",21498,-39.2136734693877,24.0868367346939
2014-04-01,"Australasia & The Pacific","Australia",21464,-15.7823004694836,-30.319014084507
2017-04-01,"Asia","Taiwan",21318,-39.2136734693877,24.0868367346939
2018-06-01,"Australasia & The Pacific","Australia",21279,-15.7823004694836,-30.319014084507
2017-10-01,"Asia","Taiwan",21241,-39.2136734693877,24.0868367346939
2016-05-01,"Australasia & The Pacific","Australia",21231,-15.7823004694836,-30.319014084507
2018-11-01,"Australasia & The Pacific","Australia",21167,-15.7823004694836,-30.319014084507
2016-01-01,"America","Canada",21108,112.832333696838,48.1319847328244
2018-08-01,"Asia","Taiwan",21004,-39.2136734693877,24.0868367346939
2016-03-01,"Europe","United Kingdom",20859,-161.96267027027,52.9356972972973
2017-04-01,"Europe","United Kingdom",20835,-161.96267027027,52.9356972972973
2018-08-01,"Australasia & The Pacific","Australia",20817,-15.7823004694836,-30.319014084507
2016-09-01,"Asia","Taiwan",20773,-39.2136734693877,24.0868367346939
2018-05-01,"Asia","ASEAN",20765,NA,NA
2014-12-01,"Asia","China",20762,-44.1156278026906,34.0535201793722
2014-02-01,"Australasia & The Pacific","Australia",20747,-15.7823004694836,-30.319014084507
2015-05-01,"Australasia & The Pacific","Australia",20674,-15.7823004694836,-30.319014084507
2015-03-01,"Europe","Western Europe",20665,NA,NA
2014-05-01,"Australasia & The Pacific","Australia",20629,-15.7823004694836,-30.319014084507
2015-02-01,"Europe","Western Europe",20563,NA,NA
2018-10-01,"Australasia & The Pacific","Australia",20551,-15.7823004694836,-30.319014084507
2017-02-01,"Asia","Taiwan",20472,-39.2136734693877,24.0868367346939
2017-07-01,"Asia","Taiwan",20451,-39.2136734693877,24.0868367346939
2018-07-01,"Asia","ASEAN",20339,NA,NA
2016-04-01,"Europe","Western Europe",20281,NA,NA
2016-11-01,"Australasia & The Pacific","Australia",20220,-15.7823004694836,-30.319014084507
2017-03-01,"Australasia & The Pacific","Australia",20157,-15.7823004694836,-30.319014084507
2017-08-01,"Asia","Taiwan",19993,-39.2136734693877,24.0868367346939
2017-08-01,"Australasia & The Pacific","Australia",19985,-15.7823004694836,-30.319014084507
2016-06-01,"Australasia & The Pacific","Australia",19886,-15.7823004694836,-30.319014084507
2017-10-01,"Australasia & The Pacific","Australia",19858,-15.7823004694836,-30.319014084507
2016-02-01,"Asia","Taiwan",19821,-39.2136734693877,24.0868367346939
2017-04-01,"America","Canada",19755,112.832333696838,48.1319847328244
2018-06-01,"Asia","ASEAN",19727,NA,NA
2018-07-01,"Australasia & The Pacific","Australia",19663,-15.7823004694836,-30.319014084507
2014-01-01,"Europe","Western Europe",19654,NA,NA
2016-12-01,"Australasia & The Pacific","Australia",19618,-15.7823004694836,-30.319014084507
2016-12-01,"Europe","United Kingdom",19590,-161.96267027027,52.9356972972973
2017-06-01,"Australasia & The Pacific","Australia",19560,-15.7823004694836,-30.319014084507
2016-04-01,"Asia","Taiwan",19554,-39.2136734693877,24.0868367346939
2016-07-01,"Europe","Western Europe",19540,NA,NA
2014-11-01,"Asia","China",19530,-44.1156278026906,34.0535201793722
2018-10-01,"Asia","Taiwan",19498,-39.2136734693877,24.0868367346939
2018-05-01,"America","Canada",19484,112.832333696838,48.1319847328244
2018-12-01,"Asia","Taiwan",19477,-39.2136734693877,24.0868367346939
2015-12-01,"Australasia & The Pacific","Australia",19448,-15.7823004694836,-30.319014084507
2018-06-01,"Europe","Western Europe",19405,NA,NA
2018-02-01,"America","Canada",19278,112.832333696838,48.1319847328244
2016-08-01,"Australasia & The Pacific","Australia",19232,-15.7823004694836,-30.319014084507
2016-11-01,"Europe","Western Europe",19231,NA,NA
2017-08-01,"Europe","Western Europe",19230,NA,NA
2018-06-01,"Asia","Taiwan",19168,-39.2136734693877,24.0868367346939
2018-04-01,"America","Canada",19148,112.832333696838,48.1319847328244
2014-02-01,"Europe","Western Europe",19028,NA,NA
2017-02-01,"America","Canada",19016,112.832333696838,48.1319847328244
2018-01-01,"Asia","Taiwan",18948,-39.2136734693877,24.0868367346939
2018-07-01,"Europe","United Kingdom",18847,-161.96267027027,52.9356972972973
2015-08-01,"Asia","Taiwan",18833,-39.2136734693877,24.0868367346939
2017-04-01,"Australasia & The Pacific","Australia",18824,-15.7823004694836,-30.319014084507
2014-12-01,"Australasia & The Pacific","Australia",18773,-15.7823004694836,-30.319014084507
2015-06-01,"Australasia & The Pacific","Australia",18750,-15.7823004694836,-30.319014084507
2018-11-01,"America","Canada",18637,112.832333696838,48.1319847328244
2018-05-01,"Asia","Taiwan",18545,-39.2136734693877,24.0868367346939
2016-03-01,"Australasia & The Pacific","Australia",18438,-15.7823004694836,-30.319014084507
2017-06-01,"Asia","Taiwan",18374,-39.2136734693877,24.0868367346939
2016-10-01,"Asia","Taiwan",18327,-39.2136734693877,24.0868367346939
2015-11-01,"Australasia & The Pacific","Australia",18265,-15.7823004694836,-30.319014084507
2018-11-01,"Europe","Western Europe",18212,NA,NA
2017-07-01,"Australasia & The Pacific","Australia",18178,-15.7823004694836,-30.319014084507
2016-05-01,"Asia","Taiwan",18136,-39.2136734693877,24.0868367346939
2015-08-01,"Australasia & The Pacific","Australia",18122,-15.7823004694836,-30.319014084507
2018-01-01,"Europe","United Kingdom",18111,-161.96267027027,52.9356972972973
2018-04-01,"Europe","United Kingdom",17913,-161.96267027027,52.9356972972973
2018-11-01,"Asia","ASEAN",17857,NA,NA
2016-07-01,"Australasia & The Pacific","Australia",17827,-15.7823004694836,-30.319014084507
2015-03-01,"Australasia & The Pacific","Australia",17625,-15.7823004694836,-30.319014084507
2015-10-01,"Australasia & The Pacific","Australia",17609,-15.7823004694836,-30.319014084507
2017-10-01,"Asia","ASEAN",17600,NA,NA
2016-10-01,"Australasia & The Pacific","Australia",17584,-15.7823004694836,-30.319014084507
2018-09-01,"Australasia & The Pacific","Australia",17578,-15.7823004694836,-30.319014084507
2015-05-01,"Europe","Western Europe",17539,NA,NA
2017-03-01,"America","Canada",17470,112.832333696838,48.1319847328244
2018-07-01,"America","Canada",17369,112.832333696838,48.1319847328244
2015-06-01,"Asia","Singapore",17363,-56.15,1.3
2017-05-01,"Europe","Western Europe",17329,NA,NA
2014-04-01,"Europe","Western Europe",17315,NA,NA
2018-12-01,"Asia","ASEAN",17298,NA,NA
2014-04-01,"Asia","Singapore",17279,-56.15,1.3
2016-10-01,"Europe","Western Europe",17267,NA,NA
2017-07-01,"Europe","United Kingdom",17254,-161.96267027027,52.9356972972973
2014-11-01,"Australasia & The Pacific","Australia",17165,-15.7823004694836,-30.319014084507
2017-09-01,"Asia","Taiwan",17112,-39.2136734693877,24.0868367346939
2014-07-01,"Asia","Singapore",16982,-56.15,1.3
2016-07-01,"Europe","United Kingdom",16980,-161.96267027027,52.9356972972973
2015-03-01,"Asia","Singapore",16942,-56.15,1.3
2014-12-01,"Asia","Singapore",16921,-56.15,1.3
2016-11-01,"Asia","Taiwan",16905,-39.2136734693877,24.0868367346939
2017-04-01,"Asia","ASEAN",16869,NA,NA
2015-08-01,"Europe","Western Europe",16848,NA,NA
2015-12-01,"Europe","Western Europe",16820,NA,NA
2018-02-01,"Asia","ASEAN",16808,NA,NA
2015-07-01,"Australasia & The Pacific","Australia",16797,-15.7823004694836,-30.319014084507
2017-05-01,"America","Canada",16794,112.832333696838,48.1319847328244
2016-03-01,"Asia","Taiwan",16758,-39.2136734693877,24.0868367346939
2015-03-01,"Europe","United Kingdom",16730,-161.96267027027,52.9356972972973
2018-08-01,"Asia","ASEAN",16705,NA,NA
2018-10-01,"Asia","ASEAN",16697,NA,NA
2014-10-01,"Australasia & The Pacific","Australia",16666,-15.7823004694836,-30.319014084507
2016-04-01,"Asia","Singapore",16592,-56.15,1.3
2018-11-01,"Asia","Taiwan",16589,-39.2136734693877,24.0868367346939
2018-09-01,"Europe","Western Europe",16571,NA,NA
2014-06-01,"Australasia & The Pacific","Australia",16553,-15.7823004694836,-30.319014084507
2016-03-01,"America","Canada",16528,112.832333696838,48.1319847328244
2014-01-01,"America","Canada",16413,112.832333696838,48.1319847328244
2015-09-01,"Asia","Taiwan",16397,-39.2136734693877,24.0868367346939
2017-03-01,"Europe","United Kingdom",16380,-161.96267027027,52.9356972972973
2016-05-01,"Europe","Western Europe",16340,NA,NA
2016-06-01,"Asia","Singapore",16324,-56.15,1.3
2018-11-01,"Europe","United Kingdom",16247,-161.96267027027,52.9356972972973
2014-07-01,"Europe","Western Europe",16178,NA,NA
2018-01-01,"Asia","South Asia",16174,NA,NA
2016-03-01,"Asia","Singapore",16065,-56.15,1.3
2015-07-01,"Asia","Taiwan",16038,-39.2136734693877,24.0868367346939
2017-09-01,"Australasia & The Pacific","Australia",16016,-15.7823004694836,-30.319014084507
2018-05-01,"Asia","Singapore",15971,-56.15,1.3
2017-05-01,"Asia","Singapore",15895,-56.15,1.3
2018-06-01,"Asia","Singapore",15874,-56.15,1.3
2015-09-01,"Australasia & The Pacific","Australia",15855,-15.7823004694836,-30.319014084507
2015-05-01,"Asia","Singapore",15816,-56.15,1.3
2016-12-01,"Asia","Taiwan",15781,-39.2136734693877,24.0868367346939
2017-01-01,"Europe","United Kingdom",15747,-161.96267027027,52.9356972972973
2018-01-01,"Asia","ASEAN",15692,NA,NA
2015-03-01,"America","Canada",15688,112.832333696838,48.1319847328244
2016-02-01,"America","Canada",15665,112.832333696838,48.1319847328244
2016-09-01,"Australasia & The Pacific","Australia",15575,-15.7823004694836,-30.319014084507
2014-08-01,"Asia","Taiwan",15574,-39.2136734693877,24.0868367346939
2014-11-01,"Europe","Western Europe",15572,NA,NA
2016-01-01,"Asia","Taiwan",15523,-39.2136734693877,24.0868367346939
2018-04-01,"Asia","Singapore",15493,-56.15,1.3
2018-10-01,"America","Canada",15477,112.832333696838,48.1319847328244
2014-06-01,"Asia","Singapore",15469,-56.15,1.3
2018-02-01,"Europe","United Kingdom",15443,-161.96267027027,52.9356972972973
2015-07-01,"Asia","Singapore",15422,-56.15,1.3
2018-08-01,"Europe","United Kingdom",15376,-161.96267027027,52.9356972972973
2018-05-01,"Europe","United Kingdom",15348,-161.96267027027,52.9356972972973
2015-11-01,"Asia","Taiwan",15337,-39.2136734693877,24.0868367346939
2018-09-01,"Asia","ASEAN",15304,NA,NA
2017-05-01,"Asia","ASEAN",15251,NA,NA
2017-02-01,"Europe","United Kingdom",15226,-161.96267027027,52.9356972972973
2015-08-01,"Europe","United Kingdom",15215,-161.96267027027,52.9356972972973
2015-02-01,"Asia","Taiwan",15198,-39.2136734693877,24.0868367346939
2017-07-01,"America","Canada",15159,112.832333696838,48.1319847328244
